Card Header,List Group Item,Link,Code Snippet
Carousel,.carousel-dark,https://bootstrapshuffle.com/classes/carousel/carousel-dark,"<div id=""carouselExample"" class=""carousel carousel-dark slide"" data-bs-ride=""carousel"">
        <ol class=""carousel-indicators"">
            <li data-bs-target=""#carouselExample"" data-bs-slide-to=""0"" class=""active""></li>
            <li data-bs-target=""#carouselExample"" data-bs-slide-to=""1""></li>
            <li data-bs-target=""#carouselExample"" data-bs-slide-to=""2""></li>
        </ol>
        <div class=""carousel-inner"">
            <div class=""carousel-item active"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 1"">
                <div class=""carousel-caption d-none d-md-block"">
                    <h5>First slide label</h5>
                    <p>Lorem ipsum dolor sit amet consectetur adipisicing elit.</p>
                </div>
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 2"">
                <div class=""carousel-caption d-none d-md-block"">
                    <h5>Second slide label</h5>
                    <p>Lorem ipsum dolor sit amet consectetur adipisicing.</p>
                </div>
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 3"">
                <div class=""carousel-caption d-none d-md-block"">
                    <h5>Thirs slide label</h5>
                    <p>Lorem ipsum dolor sit amet consectetur adipisicing.</p>
                </div>
            </div>
        </div>
        <a class=""carousel-control-prev"" href=""#carouselExample"" role=""button"" data-bs-slide=""prev"">
            <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Previous</span>
        </a>
        <a class=""carousel-control-next"" href=""#carouselExample"" role=""button"" data-bs-slide=""next"">
            <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Next</span>
        </a>
    </div>
Copy code"
Carousel,.carousel-fade,https://bootstrapshuffle.com/classes/carousel/carousel-fade,
Carousel,.carousel-fade,https://bootstrapshuffle.com/classes/carousel/carousel-fade,"<div id=""carouselFadeExampleIndicators"" class=""carousel slide carousel-fade"" data-ride=""carousel"">
  <div class=""carousel-inner"" role=""listbox"">
    <div class=""carousel-item active"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""First slide"">
    </div>
    <div class=""carousel-item"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""Second slide"">
    </div>
  </div>
  <a class=""carousel-control-prev"" href=""#carouselFadeExampleIndicators"" role=""button"" data-slide=""prev"">
    <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Previous</span>
  </a>
  <a class=""carousel-control-next"" href=""#carouselFadeExampleIndicators"" role=""button"" data-slide=""next"">
    <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Next</span>
  </a>
</div>
Copy code"
Carousel,.carousel-fade,https://bootstrapshuffle.com/classes/carousel/carousel-fade,"<div id=""carouselFadeExampleIndicators"" class=""carousel slide carousel-fade"" data-ride=""carousel"">
  <div class=""carousel-inner"" role=""listbox"">
    <div class=""carousel-item active"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""First slide"">
    </div>
    <div class=""carousel-item"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""Second slide"">
    </div>
  </div>
  <a class=""carousel-control-prev"" href=""#carouselFadeExampleIndicators"" role=""button"" data-slide=""prev"">
    <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Previous</span>
  </a>
  <a class=""carousel-control-next"" href=""#carouselFadeExampleIndicators"" role=""button"" data-slide=""next"">
    <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Next</span>
  </a>
</div>"
Carousel,.carousel-indicators,https://bootstrapshuffle.com/classes/carousel/carousel-indicators,
Carousel,.carousel-indicators,https://bootstrapshuffle.com/classes/carousel/carousel-indicators,"<div id=""carouselExampleIndicators"" class=""carousel slide"" data-ride=""carousel"">
  <ol class=""carousel-indicators"">
    <li data-target=""#carouselExampleIndicators"" data-slide-to=""0"" class=""active""></li>
    <li data-target=""#carouselExampleIndicators"" data-slide-to=""1""></li>
  </ol>
  <div class=""carousel-inner"" role=""listbox"">
    <div class=""carousel-item active"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""First slide"">
    </div>
    <div class=""carousel-item"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""Second slide"">
    </div>
  </div>
  <a class=""carousel-control-prev"" href=""#carouselExampleIndicators"" role=""button"" data-slide=""prev"">
    <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Previous</span>
  </a>
  <a class=""carousel-control-next"" href=""#carouselExampleIndicators"" role=""button"" data-slide=""next"">
    <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Next</span>
  </a>
</div>"
Carousel,.carousel-indicators,https://bootstrapshuffle.com/classes/carousel/carousel-indicators,"<div id=""carouselExampleIndicators"" class=""carousel slide"" data-ride=""carousel"">
  <ol class=""carousel-indicators"">
    <li data-target=""#carouselExampleIndicators"" data-slide-to=""0"" class=""active""></li>
    <li data-target=""#carouselExampleIndicators"" data-slide-to=""1""></li>
  </ol>
  <div class=""carousel-inner"" role=""listbox"">
    <div class=""carousel-item active"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""First slide"">
    </div>
    <div class=""carousel-item"">
      <img class=""d-block w-100"" src=""#"" src=""/placeholder/pictures/image.svg"" alt=""Second slide"">
    </div>
  </div>
  <a class=""carousel-control-prev"" href=""#carouselExampleIndicators"" role=""button"" data-slide=""prev"">
    <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Previous</span>
  </a>
  <a class=""carousel-control-next"" href=""#carouselExampleIndicators"" role=""button"" data-slide=""next"">
    <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
    <span class=""sr-only"">Next</span>
  </a>
</div>
Copy code"
Carousel,.carousel-inner,https://bootstrapshuffle.com/classes/carousel/carousel-inner,
Carousel,.carousel-inner,https://bootstrapshuffle.com/classes/carousel/carousel-inner,"<div id=""carouselExample"" class=""carousel slide"" data-bs-ride=""carousel"">
        <div class=""carousel-inner"">
            <div class=""carousel-item active"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 1"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 2"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 3"">
            </div>
        </div>
        <a class=""carousel-control-prev"" href=""#carouselExample"" role=""button"" data-bs-slide=""prev"">
            <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Previous</span>
        </a>
        <a class=""carousel-control-next"" href=""#carouselExample"" role=""button"" data-bs-slide=""next"">
            <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Next</span>
        </a>
    </div>"
Carousel,.carousel-inner,https://bootstrapshuffle.com/classes/carousel/carousel-inner,"<div id=""carouselExample"" class=""carousel slide"" data-bs-ride=""carousel"">
        <div class=""carousel-inner"">
            <div class=""carousel-item active"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 1"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 2"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 3"">
            </div>
        </div>
        <a class=""carousel-control-prev"" href=""#carouselExample"" role=""button"" data-bs-slide=""prev"">
            <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Previous</span>
        </a>
        <a class=""carousel-control-next"" href=""#carouselExample"" role=""button"" data-bs-slide=""next"">
            <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Next</span>
        </a>
    </div>
Copy code"
Carousel,.carousel-item,https://bootstrapshuffle.com/classes/carousel/carousel-item,
Carousel,.carousel-item,https://bootstrapshuffle.com/classes/carousel/carousel-item,"<div id=""carouselExample"" class=""carousel slide"" data-bs-ride=""carousel"">
        <div class=""carousel-inner"">
            <div class=""carousel-item active"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 1"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 2"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 3"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 4"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 5"">
            </div>
        </div>
        <a class=""carousel-control-prev"" href=""#carouselExample"" role=""button"" data-bs-slide=""prev"">
            <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Previous</span>
        </a>
        <a class=""carousel-control-next"" href=""#carouselExample"" role=""button"" data-bs-slide=""next"">
            <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Next</span>
        </a>
    </div>
Copy code"
Carousel,.carousel-item,https://bootstrapshuffle.com/classes/carousel/carousel-item,"<div id=""carouselExample"" class=""carousel slide"" data-bs-ride=""carousel"">
        <div class=""carousel-inner"">
            <div class=""carousel-item active"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 1"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 2"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 3"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 4"">
            </div>
            <div class=""carousel-item"">
                <img src=""https://via.placeholder.com/800x450"" class=""d-block w-100 bg-secondary"" style=""height:250px;"" alt=""photo 5"">
            </div>
        </div>
        <a class=""carousel-control-prev"" href=""#carouselExample"" role=""button"" data-bs-slide=""prev"">
            <span class=""carousel-control-prev-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Previous</span>
        </a>
        <a class=""carousel-control-next"" href=""#carouselExample"" role=""button"" data-bs-slide=""next"">
            <span class=""carousel-control-next-icon"" aria-hidden=""true""></span>
            <span class=""visually-hidden"">Next</span>
        </a>
    </div>"
"Exception occurred: Message: 
Stacktrace:
	GetHandleVerifier [0x00678923+23283]
	(No symbol) [0x0063E934]
	(No symbol) [0x00570733]
	(No symbol) [0x005B326F]
	(No symbol) [0x005B34AB]
	(No symbol) [0x005EEE42]
	(No symbol) [0x005D4464]
	(No symbol) [0x005ECB8D]
	(No symbol) [0x005D41B6]
	(No symbol) [0x005A8017]
	(No symbol) [0x005A890D]
	GetHandleVerifier [0x0076A5F3+1013699]
	GetHandleVerifier [0x00773E4C+1052700]
	GetHandleVerifier [0x0076D4B4+1025668]
	GetHandleVerifier [0x0069EA2B+179195]
	(No symbol) [0x00646833]
	(No symbol) [0x00643198]
	(No symbol) [0x00643337]
	(No symbol) [0x0063B4BE]
	BaseThreadInitThunk [0x76F07BA9+25]
	RtlInitializeExceptionChain [0x77D4C10B+107]
	RtlClearBits [0x77D4C08F+191]
. Navigating back to base URL."
Collapse,.accordion,https://bootstrapshuffle.com/classes/collapse/accordion,
Collapse,.accordion,https://bootstrapshuffle.com/classes/collapse/accordion,"<div id=""accordion"" role=""tablist"">
  <div class=""card"">
    <div class=""card-header"" role=""tab"" id=""headingOne"">
      <h5 class=""mb-0"">
        <a data-toggle=""collapse"" href=""#collapseOne"" aria-expanded=""true"" aria-controls=""collapseOne"">
          Collapsible Group Item #1
        </a>
      </h5>
    </div>

    <div id=""collapseOne"" class=""collapse show"" role=""tabpanel"" aria-labelledby=""headingOne"">
      <div class=""card-body"">
        Anim pariatur cliche reprehenderit, enim eiusmod high life accusamus terry richardson ad squid.
      </div>
    </div>
  </div>
  <div class=""card"">
    <div class=""card-header"" role=""tab"" id=""headingTwo"">
      <h5 class=""mb-0"">
        <a class=""collapsed"" data-toggle=""collapse"" href=""#collapseTwo"" aria-expanded=""false"" aria-controls=""collapseTwo"">
          Collapsible Group Item #2
        </a>
      </h5>
    </div>
    <div id=""collapseTwo"" class=""collapse"" role=""tabpanel"" aria-labelledby=""headingTwo"">
      <div class=""card-body"">
        Anim pariatur cliche reprehenderit, enim eiusmod high life accusamus terry richardson ad squid.
      </div>
    </div>
  </div>
</div>
Copy code"
Collapse,.accordion,https://bootstrapshuffle.com/classes/collapse/accordion,"<div id=""accordion"" role=""tablist"">
  <div class=""card"">
    <div class=""card-header"" role=""tab"" id=""headingOne"">
      <h5 class=""mb-0"">
        <a data-toggle=""collapse"" href=""#collapseOne"" aria-expanded=""true"" aria-controls=""collapseOne"">
          Collapsible Group Item #1
        </a>
      </h5>
    </div>

    <div id=""collapseOne"" class=""collapse show"" role=""tabpanel"" aria-labelledby=""headingOne"">
      <div class=""card-body"">
        Anim pariatur cliche reprehenderit, enim eiusmod high life accusamus terry richardson ad squid.
      </div>
    </div>
  </div>
  <div class=""card"">
    <div class=""card-header"" role=""tab"" id=""headingTwo"">
      <h5 class=""mb-0"">
        <a class=""collapsed"" data-toggle=""collapse"" href=""#collapseTwo"" aria-expanded=""false"" aria-controls=""collapseTwo"">
          Collapsible Group Item #2
        </a>
      </h5>
    </div>
    <div id=""collapseTwo"" class=""collapse"" role=""tabpanel"" aria-labelledby=""headingTwo"">
      <div class=""card-body"">
        Anim pariatur cliche reprehenderit, enim eiusmod high life accusamus terry richardson ad squid.
      </div>
    </div>
  </div>
</div>"
Collapse,.collapse,https://bootstrapshuffle.com/classes/collapse/collapse,
Collapse,.collapse,https://bootstrapshuffle.com/classes/collapse/collapse,"<p>
  <a class=""btn btn-primary"" data-toggle=""collapse"" href=""#collapseExample"" aria-expanded=""false"" aria-controls=""collapseExample"">
    Link with href
  </a>
  <button class=""btn btn-primary"" type=""button"" data-toggle=""collapse"" data-target=""#collapseExample"" aria-expanded=""false"" aria-controls=""collapseExample"">
    Button with data-target
  </button>
</p>
<div class=""collapse"" id=""collapseExample"">
  <div class=""card card-body"">
    Anim pariatur cliche reprehenderit, enim eiusmod high life accusamus terry richardson ad squid. Nihil anim keffiyeh helvetica, craft beer labore wes anderson cred nesciunt sapiente ea proident.
  </div>
</div>"
Collapse,.collapse,https://bootstrapshuffle.com/classes/collapse/collapse,"<p>
  <a class=""btn btn-primary"" data-toggle=""collapse"" href=""#collapseExample"" aria-expanded=""false"" aria-controls=""collapseExample"">
    Link with href
  </a>
  <button class=""btn btn-primary"" type=""button"" data-toggle=""collapse"" data-target=""#collapseExample"" aria-expanded=""false"" aria-controls=""collapseExample"">
    Button with data-target
  </button>
</p>
<div class=""collapse"" id=""collapseExample"">
  <div class=""card card-body"">
    Anim pariatur cliche reprehenderit, enim eiusmod high life accusamus terry richardson ad squid. Nihil anim keffiyeh helvetica, craft beer labore wes anderson cred nesciunt sapiente ea proident.
  </div>
</div>
Copy code"
"Exception occurred: Message: 
Stacktrace:
	GetHandleVerifier [0x00678923+23283]
	(No symbol) [0x0063E934]
	(No symbol) [0x00570733]
	(No symbol) [0x005B326F]
	(No symbol) [0x005B34AB]
	(No symbol) [0x005EEE42]
	(No symbol) [0x005D4464]
	(No symbol) [0x005ECB8D]
	(No symbol) [0x005D41B6]
	(No symbol) [0x005A8017]
	(No symbol) [0x005A890D]
	GetHandleVerifier [0x0076A5F3+1013699]
	GetHandleVerifier [0x00773E4C+1052700]
	GetHandleVerifier [0x0076D4B4+1025668]
	GetHandleVerifier [0x0069EA2B+179195]
	(No symbol) [0x00646833]
	(No symbol) [0x00643198]
	(No symbol) [0x00643337]
	(No symbol) [0x0063B4BE]
	BaseThreadInitThunk [0x76F07BA9+25]
	RtlInitializeExceptionChain [0x77D4C10B+107]
	RtlClearBits [0x77D4C08F+191]
. Navigating back to base URL."
Colors,.bg-body,https://bootstrapshuffle.com/classes/colors/bg-body,
Colors,.bg-body,https://bootstrapshuffle.com/classes/colors/bg-body,"<div class=""bg-body border p-3 d-inline-block"">
        It has a background color like the body tag
    </div>"
Colors,.bg-body,https://bootstrapshuffle.com/classes/colors/bg-body,"<div class=""bg-body border p-3 d-inline-block"">
        It has a background color like the body tag
    </div>
Copy code"
Colors,.bg-danger,https://bootstrapshuffle.com/classes/colors/bg-danger,
Colors,.bg-danger,https://bootstrapshuffle.com/classes/colors/bg-danger,"<div class=""bg-danger text-white"">Donec ullamcorper nulla non metus auctor fringilla.</div>"
Colors,.bg-danger,https://bootstrapshuffle.com/classes/colors/bg-danger,"<div class=""bg-danger text-white"">Donec ullamcorper nulla non metus auctor fringilla.</div>
Copy code"
Colors,.bg-dark,https://bootstrapshuffle.com/classes/colors/bg-dark,
Colors,.bg-dark,https://bootstrapshuffle.com/classes/colors/bg-dark,"<div class=""bg-dark text-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>
Copy code"
Colors,.bg-dark,https://bootstrapshuffle.com/classes/colors/bg-dark,"<div class=""bg-dark text-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>"
Colors,.bg-gradient,https://bootstrapshuffle.com/classes/colors/bg-gradient,
Colors,.bg-gradient,https://bootstrapshuffle.com/classes/colors/bg-gradient,"<div class=""bg-primary bg-gradient py-3""></div>
Copy code"
Colors,.bg-gradient,https://bootstrapshuffle.com/classes/colors/bg-gradient,"<div class=""bg-primary bg-gradient py-3""></div>"
Colors,.bg-info,https://bootstrapshuffle.com/classes/colors/bg-info,
Colors,.bg-info,https://bootstrapshuffle.com/classes/colors/bg-info,"<div class=""bg-info text-white"">Maecenas sed diam eget risus varius blandit sit amet non magna.</div>
Copy code"
Colors,.bg-info,https://bootstrapshuffle.com/classes/colors/bg-info,"<div class=""bg-info text-white"">Maecenas sed diam eget risus varius blandit sit amet non magna.</div>"
Colors,.bg-light,https://bootstrapshuffle.com/classes/colors/bg-light,
Colors,.bg-light,https://bootstrapshuffle.com/classes/colors/bg-light,"<div class=""bg-light"">Cras mattis consectetur purus sit amet fermentum.</div>"
Colors,.bg-light,https://bootstrapshuffle.com/classes/colors/bg-light,"<div class=""bg-light"">Cras mattis consectetur purus sit amet fermentum.</div>
Copy code"
Colors,.bg-primary,https://bootstrapshuffle.com/classes/colors/bg-primary,
Colors,.bg-primary,https://bootstrapshuffle.com/classes/colors/bg-primary,"<div class=""bg-primary text-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>
Copy code"
Colors,.bg-primary,https://bootstrapshuffle.com/classes/colors/bg-primary,"<div class=""bg-primary text-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>"
Colors,.bg-secondary,https://bootstrapshuffle.com/classes/colors/bg-secondary,
Colors,.bg-secondary,https://bootstrapshuffle.com/classes/colors/bg-secondary,"<div class=""bg-secondary text-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>
Copy code"
Colors,.bg-secondary,https://bootstrapshuffle.com/classes/colors/bg-secondary,"<div class=""bg-secondary text-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>"
Colors,.bg-success,https://bootstrapshuffle.com/classes/colors/bg-success,
Colors,.bg-success,https://bootstrapshuffle.com/classes/colors/bg-success,"<div class=""bg-success text-white"">Duis mollis, est non commodo luctus, nisi erat porttitor ligula.</div>"
Colors,.bg-success,https://bootstrapshuffle.com/classes/colors/bg-success,"<div class=""bg-success text-white"">Duis mollis, est non commodo luctus, nisi erat porttitor ligula.</div>
Copy code"
Colors,.bg-transparent,https://bootstrapshuffle.com/classes/colors/bg-transparent,
Colors,.bg-transparent,https://bootstrapshuffle.com/classes/colors/bg-transparent,"<div class=""bg-transparent d-inline-block border border-dark p-5""></div>
Copy code"
Colors,.bg-transparent,https://bootstrapshuffle.com/classes/colors/bg-transparent,"<div class=""bg-transparent d-inline-block border border-dark p-5""></div>"
Colors,.bg-warning,https://bootstrapshuffle.com/classes/colors/bg-warning,
Colors,.bg-warning,https://bootstrapshuffle.com/classes/colors/bg-warning,"<div class=""bg-warning text-white"">Etiam porta sem malesuada magna mollis euismod.</div>"
Colors,.bg-warning,https://bootstrapshuffle.com/classes/colors/bg-warning,"<div class=""bg-warning text-white"">Etiam porta sem malesuada magna mollis euismod.</div>
Copy code"
Colors,.bg-white,https://bootstrapshuffle.com/classes/colors/bg-white,
Colors,.bg-white,https://bootstrapshuffle.com/classes/colors/bg-white,"<div class=""bg-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>"
Colors,.bg-white,https://bootstrapshuffle.com/classes/colors/bg-white,"<div class=""bg-white"">Nullam id dolor id nibh ultricies vehicula ut id elit.</div>
Copy code"
Colors,.link-danger,https://bootstrapshuffle.com/classes/colors/link-danger,
Colors,.link-danger,https://bootstrapshuffle.com/classes/colors/link-danger,"<a href=""#"" class=""link-danger"">Danger link example</a>
Copy code"
Colors,.link-danger,https://bootstrapshuffle.com/classes/colors/link-danger,"<a href=""#"" class=""link-danger"">Danger link example</a>"
Colors,.link-dark,https://bootstrapshuffle.com/classes/colors/link-dark,
Colors,.link-dark,https://bootstrapshuffle.com/classes/colors/link-dark,"<a href=""#"" class=""link-dark"">Dark link example</a>"
Colors,.link-dark,https://bootstrapshuffle.com/classes/colors/link-dark,"<a href=""#"" class=""link-dark"">Dark link example</a>
Copy code"
Colors,.link-info,https://bootstrapshuffle.com/classes/colors/link-info,
Colors,.link-info,https://bootstrapshuffle.com/classes/colors/link-info,"<a href=""#"" class=""link-info"">Info link example</a>
Copy code"
Colors,.link-info,https://bootstrapshuffle.com/classes/colors/link-info,"<a href=""#"" class=""link-info"">Info link example</a>"
Colors,.link-light,https://bootstrapshuffle.com/classes/colors/link-light,
Colors,.link-light,https://bootstrapshuffle.com/classes/colors/link-light,"<a href=""#"" class=""link-light bg-secondary p-1"">Light link example</a>"
Colors,.link-light,https://bootstrapshuffle.com/classes/colors/link-light,"<a href=""#"" class=""link-light bg-secondary p-1"">Light link example</a>
Copy code"
Colors,.link-primary,https://bootstrapshuffle.com/classes/colors/link-primary,
Colors,.link-primary,https://bootstrapshuffle.com/classes/colors/link-primary,"<a href=""#"" class=""link-primary"">Primary link example</a>
Copy code"
Colors,.link-primary,https://bootstrapshuffle.com/classes/colors/link-primary,"<a href=""#"" class=""link-primary"">Primary link example</a>"
Colors,.link-secondary,https://bootstrapshuffle.com/classes/colors/link-secondary,
Colors,.link-secondary,https://bootstrapshuffle.com/classes/colors/link-secondary,"<a href=""#"" class=""link-secondary"">Secondary link example</a>"
Colors,.link-secondary,https://bootstrapshuffle.com/classes/colors/link-secondary,"<a href=""#"" class=""link-secondary"">Secondary link example</a>
Copy code"
Colors,.link-success,https://bootstrapshuffle.com/classes/colors/link-success,
Colors,.link-success,https://bootstrapshuffle.com/classes/colors/link-success,"<a href=""#"" class=""link-success"">Success link example</a>
Copy code"
Colors,.link-success,https://bootstrapshuffle.com/classes/colors/link-success,"<a href=""#"" class=""link-success"">Success link example</a>"
Colors,.link-warning,https://bootstrapshuffle.com/classes/colors/link-warning,
Colors,.link-warning,https://bootstrapshuffle.com/classes/colors/link-warning,"<a href=""#"" class=""link-warning"">Warning link example</a>"
Colors,.link-warning,https://bootstrapshuffle.com/classes/colors/link-warning,"<a href=""#"" class=""link-warning"">Warning link example</a>
Copy code"
Colors,.text-danger,https://bootstrapshuffle.com/classes/colors/text-danger,
Colors,.text-danger,https://bootstrapshuffle.com/classes/colors/text-danger,"<p class=""text-danger"">Donec ullamcorper nulla non metus auctor fringilla.</p>"
Colors,.text-danger,https://bootstrapshuffle.com/classes/colors/text-danger,"<p class=""text-danger"">Donec ullamcorper nulla non metus auctor fringilla.</p>
Copy code"
Colors,.text-dark,https://bootstrapshuffle.com/classes/colors/text-dark,
Colors,.text-dark,https://bootstrapshuffle.com/classes/colors/text-dark,"<p class=""text-dark"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>"
Colors,.text-dark,https://bootstrapshuffle.com/classes/colors/text-dark,"<p class=""text-dark"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>
Copy code"
Colors,.text-info,https://bootstrapshuffle.com/classes/colors/text-info,
Colors,.text-info,https://bootstrapshuffle.com/classes/colors/text-info,"<p class=""text-info"">Maecenas sed diam eget risus varius blandit sit amet non magna.</p>"
Colors,.text-info,https://bootstrapshuffle.com/classes/colors/text-info,"<p class=""text-info"">Maecenas sed diam eget risus varius blandit sit amet non magna.</p>
Copy code"
Colors,.text-light,https://bootstrapshuffle.com/classes/colors/text-light,
Colors,.text-light,https://bootstrapshuffle.com/classes/colors/text-light,"<p class=""text-light"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>
Copy code"
Colors,.text-light,https://bootstrapshuffle.com/classes/colors/text-light,"<p class=""text-light"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>"
Colors,.text-primary,https://bootstrapshuffle.com/classes/colors/text-primary,
Colors,.text-primary,https://bootstrapshuffle.com/classes/colors/text-primary,"<p class=""text-primary"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>"
Colors,.text-primary,https://bootstrapshuffle.com/classes/colors/text-primary,"<p class=""text-primary"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>
Copy code"
Colors,.text-secondary,https://bootstrapshuffle.com/classes/colors/text-secondary,
Colors,.text-secondary,https://bootstrapshuffle.com/classes/colors/text-secondary,"<p class=""text-secondary"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>
Copy code"
Colors,.text-secondary,https://bootstrapshuffle.com/classes/colors/text-secondary,"<p class=""text-secondary"">Nullam id dolor id nibh ultricies vehicula ut id elit.</p>"
Colors,.text-success,https://bootstrapshuffle.com/classes/colors/text-success,
Colors,.text-success,https://bootstrapshuffle.com/classes/colors/text-success,"<p class=""text-success"">Duis mollis, est non commodo luctus, nisi erat porttitor ligula.</p>"
Colors,.text-success,https://bootstrapshuffle.com/classes/colors/text-success,"<p class=""text-success"">Duis mollis, est non commodo luctus, nisi erat porttitor ligula.</p>
Copy code"
Colors,.text-warning,https://bootstrapshuffle.com/classes/colors/text-warning,
Colors,.text-warning,https://bootstrapshuffle.com/classes/colors/text-warning,"<p class=""text-warning"">Etiam porta sem malesuada magna mollis euismod.</p>
Copy code"
Colors,.text-warning,https://bootstrapshuffle.com/classes/colors/text-warning,"<p class=""text-warning"">Etiam porta sem malesuada magna mollis euismod.</p>"
Colors,.text-white,https://bootstrapshuffle.com/classes/colors/text-white,
Colors,.text-white,https://bootstrapshuffle.com/classes/colors/text-white,"<p class=""text-white"">Donec ullamcorper nulla non metus auctor fringilla.</p>"
